tahun,bulan,kode_prov_baru,kode_kab_baru,jenis_akomodasi,kelas_akomodasi,room,bed,room_yesterday,room_in,room_out,wna_yesterday,wni_yesterday,wna_in,wni_in,wna_out,wni_out
2023,12,95,01,1,1,1767,2914,912,583,568,0,1766,0,1150,0,1120
2023,12,95,01,1,2,806,992,46,46,46,0,46,0,46,0,46
2023,12,95,01,1,3,5332,8060,3837,2149,2160,22,5429,22,2788,22,2775
2023,12,95,01,2,1,279,403,78,50,44,0,88,5,46,4,41
2023,12,95,03,2,1,186,186,81,18,17,0,81,0,18,0,17
2023,12,95,01,2,2,6252,6960,1267,1297,1267,0,1295,0,1326,0,1295
2023,12,95,02,2,2,3192,4099,541,353,339,0,541,0,353,0,339
2023,12,95,03,2,2,496,992,8,8,8,0,8,0,8,0,8
2023,12,95,04,2,2,2248,3295,586,193,185,0,586,0,193,0,185
2023,12,95,01,2,3,2914,4371,603,469,467,0,603,0,469,0,467
2023,12,95,03,2,3,961,1519,352,173,171,0,352,0,173,0,171
2023,12,95,01,2,4,3224,5177,919,548,520,0,2115,0,842,0,845
2023,12,96,01,1,1,5384,6109,768,782,768,0,1360,0,1389,0,1360
2023,12,96,04,1,1,1984,2356,1081,1055,1081,0,1081,0,1055,0,1081
2023,12,96,01,1,2,4712,7316,1115,268,253,0,1604,0,318,0,304
2023,12,96,01,1,3,7130,10416,2908,2963,2852,196,3487,135,3491,134,3343
2023,12,96,01,1,4,9920,13981,4241,4311,4222,438,5314,231,5278,227,5133
2023,12,96,01,2,1,496,496,130,134,130,0,130,0,134,0,130
2023,12,96,05,2,1,527,899,27,26,26,0,40,0,39,0,39
2023,12,96,08,2,1,248,248,0,8,8,0,0,0,8,0,8
2023,12,96,01,2,2,6118,6972,1618,1563,1572,0,2005,0,1948,0,1959
2023,12,96,04,2,2,2864,3571,662,342,331,0,662,0,342,0,331
2023,12,96,05,2,2,310,403,11,10,10,0,17,0,15,0,15
2023,12,96,08,2,2,992,992,0,22,22,0,0,0,22,0,22
2023,12,96,01,2,3,5503,7944,1911,1903,1911,0,3005,0,2993,0,3005
2023,12,96,04,2,3,4898,6479,2618,1107,1082,0,2618,0,1107,0,1082
2023,12,96,01,2,4,6557,7952,912,947,912,0,1788,0,1857,0,1788
2023,12,96,04,2,4,1860,1860,379,384,379,0,379,0,384,0,379
2023,12,97,02,1,1,3286,5270,1231,1190,1186,0,2462,0,2380,0,2372
2023,12,97,02,1,3,5022,7316,1758,1560,1564,108,3586,48,3076,50,3070
2023,12,97,02,2,1,558,930,87,63,63,0,87,0,63,0,63
2023,12,97,04,2,1,217,310,0,1,1,0,0,0,1,0,1
2023,12,97,07,2,1,279,279,45,29,29,0,83,0,52,0,52
2023,12,97,02,2,2,3922,4948,1762,1487,1472,0,1791,0,1498,0,1484
2023,12,97,04,2,2,651,1147,0,5,5,0,0,0,10,0,10
2023,12,97,07,2,2,1163,1628,222,95,94,0,420,0,179,0,176
2023,12,97,08,2,2,1178,1736,101,74,74,0,101,0,74,0,74
2023,2,11,16,1,1,952,1904,161,69,61,0,286,0,149,0,131
2023,2,11,71,1,1,10254,19132,3206,2165,2064,329,6193,104,3906,87,3823
2023,2,11,73,1,1,1932,3500,782,404,410,0,1564,0,808,0,820
2023,2,11,08,1,2,1904,4368,135,80,82,0,220,0,160,0,162
2023,2,11,11,1,2,1456,1960,738,730,738,0,1456,0,1438,0,1456
2023,2,11,71,1,2,4506,5958,298,310,285,0,563,0,577,0,523
2023,2,11,05,1,3,2044,3640,908,371,355,0,1971,0,698,0,637
2023,2,11,06,1,3,6048,8204,2205,1248,1273,0,4654,0,2506,0,2538
2023,2,11,07,1,3,1680,3164,127,141,127,0,255,0,283,0,255
2023,2,11,08,1,3,1708,3304,249,91,91,0,496,0,181,0,181
2023,2,11,71,1,3,20524,35392,6823,5120,4970,295,14427,126,9859,83,9624
2023,2,11,74,1,3,3360,6048,102,104,102,0,204,0,208,0,204
2023,2,11,75,1,3,2464,3752,581,588,581,0,1744,0,1174,0,1088
2023,2,11,08,1,4,1820,3640,1295,745,744,67,2068,25,1203,29,1192
2023,2,11,71,1,5,4564,7084,2381,1629,1631,120,4784,68,2703,61,2689
2023,2,11,01,2,1,630,1050,138,30,30,0,237,0,50,0,42
2023,2,11,02,2,1,252,504,24,8,6,0,31,0,17,0,15
2023,2,11,03,2,1,252,504,183,183,183,0,366,0,366,0,366
2023,2,11,05,2,1,224,308,92,25,29,0,177,0,47,0,55
2023,2,11,06,2,1,1770,3080,190,190,190,0,404,0,404,0,404
2023,2,11,07,2,1,784,1624,444,454,444,0,900,0,920,0,900
2023,2,11,08,2,1,672,1288,70,8,14,59,19,7,1,5,17
2023,2,11,12,2,1,1008,1792,170,176,170,0,372,0,384,0,372
2023,2,11,13,2,1,218,392,82,36,37,0,148,0,64,0,66
2023,2,11,14,2,1,224,448,12,10,10,0,16,0,14,0,14
2023,2,11,16,2,1,420,840,170,106,94,1,454,1,203,1,178
2023,2,11,17,2,1,784,1232,22,20,22,0,42,0,38,0,42
2023,2,11,71,2,1,896,1344,48,44,44,0,40,0,48,0,60
2023,2,11,72,2,1,10444,15643,962,616,607,0,2204,0,1405,0,1385
2023,2,11,75,2,1,196,364,73,56,53,0,148,0,122,0,118
2023,2,11,01,2,2,4967,7253,422,183,166,0,728,0,272,0,248
2023,2,11,02,2,2,1785,2660,351,249,246,0,644,0,452,0,448
2023,2,11,03,2,2,2477,5097,662,649,662,0,1370,0,1342,0,1370
2023,2,11,05,2,2,2940,4704,384,195,186,0,576,0,270,0,249
2023,2,11,06,2,2,1904,3472,512,528,512,0,1680,0,1088,0,1012
2023,2,11,07,2,2,5549,7296,1344,1332,1344,0,2855,0,2825,0,2855
2023,2,11,08,2,2,2712,4114,356,156,151,222,267,32,248,33,237
2023,2,11,09,2,2,4395,7809,37,801,0,0,474,0,1585,0,1314
2023,2,11,10,2,2,672,1008,60,62,60,0,120,0,124,0,120
2023,2,11,11,2,2,924,1302,145,83,92,0,223,0,139,0,151
2023,2,11,12,2,2,1344,2548,409,407,406,0,813,0,817,0,801
2023,2,11,13,2,2,3645,5762,595,246,246,0,928,0,433,0,433
2023,2,11,14,2,2,1652,2800,232,176,180,0,351,0,292,0,299
2023,2,11,15,2,2,1512,2324,417,377,394,0,716,0,639,0,662
2023,2,11,16,2,2,672,896,56,40,38,0,62,0,42,0,40
2023,2,11,17,2,2,1428,2016,51,51,0,0,105,0,105,0,0
2023,2,11,18,2,2,2205,3535,492,325,311,0,863,0,554,0,533
2023,2,11,71,2,2,10192,16632,2280,2142,2104,0,4338,0,4172,0,4098
2023,2,11,72,2,2,7651,11507,873,763,757,11,2346,4,1752,4,1730
2023,2,11,73,2,2,3780,7224,720,658,635,0,1565,0,1106,0,1043
2023,2,11,74,2,2,2740,5806,696,568,570,0,1398,0,1155,0,1137
2023,2,11,75,2,2,868,1148,169,140,142,0,315,0,279,0,285
2023,2,11,02,2,3,784,1288,12,3,3,0,14,0,5,0,5
2023,2,11,03,2,3,868,1736,173,182,173,0,340,0,355,0,340
2023,2,11,05,2,3,756,1512,334,75,63,0,635,0,145,0,124
2023,2,11,06,2,3,2352,3864,1167,420,411,0,822,0,840,0,822
2023,2,11,07,2,3,1848,2548,363,359,363,0,833,0,735,0,733
2023,2,11,09,2,3,2240,4480,0,410,0,0,0,0,820,0,804
2023,2,11,10,2,3,3948,7420,1149,1099,1106,0,2334,0,2198,0,2191
2023,2,11,12,2,3,1120,2072,466,469,459,0,846,0,860,0,846
2023,2,11,13,2,3,840,1456,168,78,76,0,302,0,139,0,136
2023,2,11,14,2,3,840,1568,206,206,206,0,412,0,412,0,412
2023,2,11,16,2,3,784,1680,36,17,20,0,51,0,36,0,31
2023,2,11,17,2,3,840,1260,10,10,10,0,19,0,19,0,19
2023,2,11,71,2,3,12824,21672,2670,2224,2154,0,4216,0,4238,0,4146
2023,2,11,72,2,3,3948,6552,571,425,402,0,1159,0,858,0,812
2023,2,11,73,2,3,812,1540,75,79,75,0,144,0,152,0,144
2023,2,11,74,2,3,10304,19376,4644,3424,3340,0,8952,0,6808,0,6652
2023,2,11,75,2,3,784,1232,454,120,109,0,908,0,240,0,218
2023,2,11,10,2,4,3472,5936,509,420,416,0,1048,0,836,0,826
2023,2,11,15,2,4,1596,3360,498,473,481,0,978,0,928,0,947
2023,2,11,71,2,4,21364,36361,2533,1799,1699,161,4239,101,3481,98,3323
2023,2,11,73,2,4,2660,4256,1507,337,268,0,2990,0,666,0,532
2023,2,11,74,2,4,4520,6832,2542,1440,1288,0,5084,0,2880,0,2576
2023,2,11,75,2,4,1176,2352,731,311,319,0,1676,0,662,0,622
2023,2,12,05,1,1,2632,5264,1354,1338,1354,0,2630,0,2616,0,2630
2023,2,12,09,1,1,3108,6776,374,373,374,0,736,0,734,0,736
2023,2,12,11,1,1,952,1904,180,182,180,0,360,0,364,0,360
2023,2,12,22,1,1,2800,4228,487,210,197,0,834,0,400,0,381
2023,2,12,23,1,1,1680,1820,48,49,48,0,89,0,91,0,89
2023,2,12,71,1,1,1232,2408,689,347,348,5,1428,5,687,5,686
2023,2,12,72,1,1,812,1064,167,133,130,0,260,0,226,0,222
2023,2,12,73,1,1,4844,6132,3850,1872,1809,0,15161,0,3632,0,2822
2023,2,12,75,1,1,21883,30270,5657,5018,4904,0,10101,0,8713,0,8490
2023,2,12,03,1,2,1176,2352,354,346,354,12,747,10,732,12,747
2023,2,12,05,1,2,5012,7168,1632,1098,1090,0,1887,0,1408,0,1434
2023,2,12,07,1,2,4357,6496,740,686,689,0,1497,0,1389,0,1395
2023,2,12,09,1,2,5908,11032,1795,2096,2003,54,3543,56,4009,54,3907
2023,2,12,11,1,2,8513,14588,651,557,553,0,1105,0,1111,0,1105
2023,2,12,12,1,2,6860,8904,5787,4479,4442,99,10707,77,7653,74,7656
2023,2,12,22,1,2,1344,2072,652,338,332,0,1176,0,633,0,618
2023,2,12,71,1,2,4116,7336,329,224,221,0,658,0,444,0,442
2023,2,12,73,1,2,6529,9016,1998,1780,1775,0,2824,0,2601,0,2600
2023,2,12,75,1,2,14364,28140,7601,5082,4939,686,15776,582,10065,579,9671
2023,2,12,76,1,2,1036,1036,345,343,345,0,690,0,686,0,690
2023,2,12,77,1,2,1485,2072,633,574,553,0,1077,0,1101,0,1077
2023,2,12,04,1,3,3192,3864,1793,982,1002,0,3586,0,1964,0,2004
2023,2,12,05,1,3,1008,1876,65,65,65,0,130,0,130,0,128
2023,2,12,07,1,3,4200,8064,2435,2436,2435,0,4840,0,4842,0,4840
2023,2,12,08,1,3,3528,4368,987,986,987,0,1436,0,1425,0,1436
2023,2,12,09,1,3,6972,13132,2993,2639,2641,34,8142,20,5865,18,5789
2023,2,12,11,1,3,2352,3640,652,673,652,0,1304,0,1346,0,1304
2023,2,12,12,1,3,21927,33539,10045,7718,7502,1672,19486,581,14618,512,14102
2023,2,12,15,1,3,4340,6076,1363,1327,1335,0,2758,0,2686,0,2702
2023,2,12,17,1,3,2072,3920,337,268,282,0,674,0,536,0,564
2023,2,12,18,1,3,3500,3612,256,257,256,0,512,0,514,0,512
2023,2,12,19,1,3,2940,5880,316,314,316,0,632,0,628,0,632
2023,2,12,20,1,3,2800,4088,703,460,465,0,1406,0,920,0,930
2023,2,12,72,1,3,4564,5432,1805,1411,1433,39,3395,21,2706,23,2749
2023,2,12,73,1,3,5460,8456,1244,1154,1159,0,2488,0,2308,0,2318
2023,2,12,74,1,3,1344,1344,113,99,108,0,196,0,182,0,187
2023,2,12,75,1,3,49756,69636,25344,18197,17991,393,48024,271,34663,298,34410
2023,2,12,76,1,3,1064,1064,24,24,24,0,48,0,48,0,48
2023,2,12,77,1,3,4620,6496,1708,1530,1503,131,2894,107,2728,105,2696
2023,2,12,06,1,4,4228,4368,2058,1254,1247,170,3844,34,2484,34,2470
2023,2,12,09,1,4,4900,8400,2494,1791,1709,28,4972,8,3414,4,3333
2023,2,12,11,1,4,5796,9576,1725,1752,1725,0,3531,0,3492,0,3447
2023,2,12,12,1,4,3892,8428,2385,2014,1972,248,4402,193,3602,190,3446
2023,2,12,75,1,4,62720,98560,40600,25438,25443,2454,79010,1287,47407,1274,46680
2023,2,12,11,1,5,8092,14700,3528,3045,2998,218,6669,218,5685,218,5589
2023,2,12,12,1,5,4312,6664,969,715,694,0,1808,0,1432,0,1420
2023,2,12,75,1,5,33670,37870,22490,15375,15456,2048,36783,888,26062,820,26059
2023,2,12,03,2,1,672,840,93,90,93,0,183,0,177,0,183
2023,2,12,04,2,1,1302,2646,461,192,195,0,803,0,350,0,357
2023,2,12,06,2,1,3360,4368,556,244,240,0,596,0,288,0,280
2023,2,12,09,2,1,2049,4040,104,104,104,0,208,0,208,0,208
2023,2,12,10,2,1,782,1155,129,128,122,0,220,0,215,0,206
2023,2,12,11,2,1,3428,3808,1001,1010,1001,0,2022,0,2038,0,2022
2023,2,12,12,2,1,1913,2058,189,171,183,0,384,0,341,0,363
2023,2,12,13,2,1,3460,3720,397,347,347,0,853,0,707,0,704
2023,2,12,14,2,1,7879,12378,525,199,199,118,801,21,311,21,316
2023,2,12,17,2,1,1792,2492,170,209,209,8,336,4,477,4,477
2023,2,12,19,2,1,84,168,6,6,6,0,13,0,11,0,13
2023,2,12,22,2,1,140,140,71,68,71,0,142,0,136,0,142
2023,2,12,24,2,1,196,392,17,16,16,0,17,0,16,0,16
2023,2,12,71,2,1,672,1344,84,80,84,0,168,0,160,0,168
2023,2,12,72,2,1,196,196,96,91,90,0,196,0,185,0,183
2023,2,12,73,2,1,168,168,38,20,20,0,90,0,40,0,38
2023,2,12,75,2,1,882,1092,445,408,406,0,779,0,708,0,701
2023,2,12,77,2,1,420,549,145,148,145,0,257,0,261,0,257
2023,2,12,78,2,1,392,784,50,52,50,0,100,0,104,0,100
2023,2,12,02,2,2,4088,6272,672,404,396,0,890,0,571,0,559
2023,2,12,03,2,2,756,1120,72,74,72,0,158,0,161,0,158
2023,2,12,04,2,2,5678,9099,1758,1517,1516,0,3514,0,3032,0,3028
2023,2,12,05,2,2,4340,6496,1063,786,776,0,1582,0,1397,0,1381
2023,2,12,06,2,2,7513,9495,2144,1592,1555,0,3368,0,2625,0,2563
2023,2,12,07,2,2,5572,9257,1070,1011,1002,0,2140,0,2022,0,2004
2023,2,12,08,2,2,3976,4984,440,446,440,0,880,0,892,0,880
2023,2,12,09,2,2,14344,23059,2001,2041,2001,2,4463,2,3929,2,3825
2023,2,12,10,2,2,8456,12544,684,672,636,0,1392,0,1370,0,1288
2023,2,12,11,2,2,16899,20305,3008,3048,3008,52,6130,8,6077,8,5997
2023,2,12,12,2,2,20006,20006,1674,2518,1656,0,3414,0,5033,0,3326
2023,2,12,13,2,2,8162,8563,1010,815,804,52,2021,57,1632,52,1613
2023,2,12,14,2,2,5740,10080,345,230,230,70,495,10,380,10,380
2023,2,12,15,2,2,3450,5488,829,827,829,0,1657,0,1652,0,1657
2023,2,12,16,2,2,840,1120,0,0,0,0,0,0,0,0,0
2023,2,12,17,2,2,11377,14435,1326,1393,1391,435,2111,181,2596,191,2590
2023,2,12,18,2,2,672,700,672,518,518,0,1344,0,1036,0,1036
2023,2,12,19,2,2,3675,6125,1657,1688,1657,0,3312,0,3375,0,3312
2023,2,12,21,2,2,2436,3486,326,157,157,0,477,0,236,0,236
2023,2,12,22,2,2,280,560,60,60,60,0,120,0,120,0,120
2023,2,12,23,2,2,3427,3948,803,808,794,0,1526,0,1551,0,1513
2023,2,12,25,2,2,560,1120,30,30,30,0,30,0,30,0,30
2023,2,12,71,2,2,6407,12013,898,888,898,0,1801,0,1779,0,1801
2023,2,12,72,2,2,3304,4592,989,915,905,0,1931,0,1798,0,1794
2023,2,12,73,2,2,6006,6612,2587,2582,2574,0,5194,0,5176,0,5152
2023,2,12,74,2,2,2674,2674,516,474,474,0,943,224,870,0,853
2023,2,12,75,2,2,39200,46369,17920,16562,16444,0,34615,0,30984,0,30707
2023,2,12,77,2,2,3584,5386,1024,942,928,8,1562,8,1534,8,1524
2023,2,12,78,2,2,4743,7516,1172,683,642,0,1347,0,1361,0,1347
2023,2,12,02,2,3,2548,4144,558,281,271,0,587,0,290,0,278
2023,2,12,03,2,3,1792,3304,94,102,94,0,94,0,102,0,94
2023,2,12,04,2,3,2478,4998,704,712,704,0,1406,0,1404,0,1406
2023,2,12,05,2,3,4816,7784,860,835,827,0,1432,0,1379,0,1362
2023,2,12,06,2,3,3613,4655,1099,1092,1099,7,1249,7,1242,7,1249
2023,2,12,07,2,3,3164,5572,648,561,555,0,1128,0,1126,0,1128
2023,2,12,08,2,3,6860,11466,2698,2704,2698,0,4958,0,4976,0,4958
2023,2,12,09,2,3,8288,13973,1237,1240,1237,0,3049,0,2798,0,2736
2023,2,12,10,2,3,2184,4200,558,344,346,0,1116,0,688,0,694
2023,2,12,11,2,3,6800,8202,1399,733,730,0,1491,0,1496,0,1491
2023,2,12,12,2,3,10819,10819,2358,2349,2358,0,4695,0,4666,0,4685
2023,2,12,13,2,3,3836,4116,619,319,303,0,1221,0,635,0,605
2023,2,12,14,2,3,3360,3360,48,36,36,0,88,0,68,0,68
2023,2,12,15,2,3,896,1400,147,144,147,0,294,0,288,0,294
2023,2,12,17,2,3,15119,26626,2053,2042,1932,459,3852,470,3822,459,3643
2023,2,12,18,2,3,4704,4704,2566,1418,1405,0,5131,0,2836,0,2809
2023,2,12,19,2,3,2772,5544,999,995,999,0,1968,0,1959,0,1968
2023,2,12,20,2,3,868,1792,46,41,44,0,92,0,82,0,88
2023,2,12,21,2,3,3761,6368,813,237,238,0,1607,0,459,0,462
2023,2,12,22,2,3,1960,3052,442,447,442,0,830,0,840,0,830
2023,2,12,23,2,3,1008,1428,69,50,50,0,138,0,100,0,100
2023,2,12,71,2,3,3248,5880,592,585,592,0,1191,0,1177,0,1191
2023,2,12,72,2,3,2436,3052,1185,1145,1141,0,2222,0,2146,0,2153
2023,2,12,73,2,3,11642,14464,2878,2418,2402,0,5825,0,4839,0,4805
2023,2,12,74,2,3,700,700,123,89,91,0,219,0,177,0,172
2023,2,12,75,2,3,53662,62966,22247,20429,20323,13,42921,16,38943,13,38656
2023,2,12,76,2,3,1008,1008,577,212,198,0,960,0,424,0,406
2023,2,12,77,2,3,8278,12346,3214,3201,3214,0,5887,0,5713,0,5695
2023,2,12,78,2,3,2296,4172,321,307,321,20,618,20,592,20,618
2023,2,12,02,2,4,5740,10444,608,345,344,0,777,0,511,0,512
2023,2,12,05,2,4,3080,3500,212,205,209,0,355,0,342,0,352
2023,2,12,06,2,4,3472,4448,2439,333,388,0,4321,0,655,0,689
2023,2,12,07,2,4,1148,2240,242,240,242,0,484,0,480,0,484
2023,2,12,08,2,4,7134,9268,1891,1896,1891,0,3205,0,3216,0,3205
2023,2,12,09,2,4,7112,14896,1510,1388,1350,23,2817,29,2692,23,2623
2023,2,12,10,2,4,5376,7392,1946,1241,1286,2,2983,2,1715,2,1782
2023,2,12,11,2,4,8736,12264,1185,1074,1059,0,2130,0,2148,0,2130
2023,2,12,12,2,4,8015,8015,3949,2997,2977,0,6896,0,5718,0,5744
2023,2,12,13,2,4,7420,12628,1607,1521,1472,346,2662,258,2608,250,2535
2023,2,12,17,2,4,21191,32309,2435,2190,2147,253,4648,142,4313,144,4233
2023,2,12,19,2,4,1372,1484,513,517,513,0,1026,0,1034,0,1026
2023,2,12,20,2,4,2016,3416,622,458,436,4,1376,4,921,4,872
2023,2,12,73,2,4,5573,6496,1236,1000,985,0,2424,0,1959,0,1928
2023,2,12,74,2,4,9128,15572,1892,1550,1518,0,3665,0,3099,0,3043
2023,2,12,75,2,4,35237,38395,12423,10842,10812,28,24470,25,21165,28,21063
2023,2,12,76,2,4,4172,3892,3163,1046,1019,0,6596,0,2092,0,2028
2023,2,12,78,2,4,2604,4228,423,430,423,0,846,0,860,0,846
2023,2,13,05,1,1,1906,2632,166,154,151,0,218,0,213,0,218
2023,2,13,07,1,1,2184,4284,275,174,169,0,416,0,350,0,332
2023,2,13,71,1,1,11167,16983,3169,2637,2578,0,4201,0,3884,0,3825
2023,2,13,74,1,1,616,616,22,23,22,0,44,0,46,0,44
2023,2,13,75,1,1,8148,21672,1475,1380,1359,50,3084,25,2867,25,2821
2023,2,13,05,1,2,588,1036,233,228,225,0,466,0,456,0,450
2023,2,13,71,1,2,15260,24472,6664,5574,5551,798,13213,538,10409,517,10275
2023,2,13,74,1,2,1232,2464,161,165,161,0,312,0,320,0,312
2023,2,13,75,1,2,12796,20776,4822,3769,3680,1086,10044,449,7201,413,6924
2023,2,13,03,1,3,616,840,239,241,239,2,406,2,398,2,400
2023,2,13,07,1,3,5846,10279,1540,1230,1232,0,3252,0,2623,0,2627
2023,2,13,71,1,3,24472,35588,15694,13152,12874,276,60328,168,22775,162,19537
2023,2,13,73,1,3,1260,1904,355,344,355,2,619,2,595,2,611
2023,2,13,75,1,3,8764,15484,4693,3288,3301,52,9504,87,6562,62,6604
2023,2,13,77,1,3,1400,2100,42,42,42,0,84,0,84,0,84
2023,2,13,05,1,4,3780,5068,1279,1000,982,0,2558,0,2000,0,1964
2023,2,13,07,1,4,3360,6720,2477,910,902,0,4954,0,1820,0,1728
2023,2,13,71,1,4,44662,80095,22983,17145,16897,516,41430,489,30118,484,29742
2023,2,13,75,1,4,9044,14924,5207,4510,4360,161,10436,67,9067,71,8748
2023,2,13,02,2,1,4759,6257,327,302,297,0,916,0,694,0,678
2023,2,13,03,2,1,805,1260,72,72,72,0,146,0,146,0,146
2023,2,13,04,2,1,672,1176,195,195,195,0,390,0,390,0,390
2023,2,13,05,2,1,745,1005,33,25,25,0,62,0,49,0,49
2023,2,13,06,2,1,588,714,80,79,79,0,114,0,113,0,113
2023,2,13,07,2,1,5365,8031,628,555,522,80,1634,47,1572,47,1525
2023,2,13,08,2,1,2788,3923,425,416,410,0,852,0,833,0,821
2023,2,13,09,2,1,1092,2184,191,193,191,0,227,0,229,0,227
2023,2,13,10,2,1,1343,4838,124,60,64,154,259,42,128,0,125
2023,2,13,11,2,1,224,336,69,68,69,0,139,0,137,0,139
2023,2,13,12,2,1,910,1750,143,150,143,0,285,0,300,0,285
2023,2,13,71,2,1,3960,5145,718,809,810,30,995,25,1171,25,1165
2023,2,13,73,2,1,3340,5373,257,263,256,74,509,49,521,42,505
2023,2,13,74,2,1,1826,2312,149,142,138,0,353,0,333,0,329
2023,2,13,75,2,1,4483,9013,588,567,563,6,1182,6,1127,6,1111
2023,2,13,76,2,1,1029,1519,280,256,261,0,477,0,467,0,477
2023,2,13,77,2,1,1496,1628,14,125,122,0,28,0,248,0,235
2023,2,13,01,2,2,952,1512,22,12,12,0,26,0,14,0,14
2023,2,13,02,2,2,5312,9478,1278,1295,1278,0,3140,0,2773,0,2679
2023,2,13,03,2,2,1512,2912,431,426,431,0,860,0,850,0,860
2023,2,13,04,2,2,5357,9430,1640,1657,1640,0,3136,0,3177,0,3136
2023,2,13,05,2,2,2324,4060,79,62,62,0,157,0,123,0,123
2023,2,13,06,2,2,2156,2968,426,427,426,0,743,0,739,0,737
2023,2,13,07,2,2,6667,11114,571,535,539,83,1083,45,1040,45,1049
2023,2,13,08,2,2,5799,7997,1049,1058,1049,0,2097,0,2128,0,2097
2023,2,13,09,2,2,3360,6720,992,959,955,0,1844,0,1779,0,1774
2023,2,13,10,2,2,4583,7575,778,613,602,137,1268,33,971,3,950
2023,2,13,11,2,2,1764,3024,542,416,406,0,1155,0,773,0,756
2023,2,13,12,2,2,3351,5512,714,691,679,0,1428,0,1383,0,1351
2023,2,13,71,2,2,18044,27552,4160,3591,3549,4,6967,5,6659,4,6623
2023,2,13,72,2,2,728,728,86,86,86,0,86,0,86,0,86
2023,2,13,73,2,2,364,756,13,13,13,0,18,0,18,0,18
2023,2,13,74,2,2,3752,5014,266,252,254,0,522,0,494,0,498
2023,2,13,75,2,2,11251,21205,2313,2104,2038,127,4985,70,4005,70,3844
2023,2,13,76,2,2,4081,7358,712,732,712,0,1858,0,1447,0,1397
2023,2,13,77,2,2,4299,6755,489,348,335,1,976,1,694,1,669
2023,2,13,01,2,3,1036,1624,122,57,50,0,177,0,81,0,73
2023,2,13,02,2,3,1652,2800,465,459,465,0,920,0,908,0,920
2023,2,13,03,2,3,784,1120,95,95,95,0,190,0,190,0,190
2023,2,13,04,2,3,700,1288,273,297,273,0,724,0,792,0,724
2023,2,13,05,2,3,1848,3164,321,320,321,0,758,0,642,0,632
2023,2,13,06,2,3,1008,1232,470,470,470,0,470,0,470,0,470
2023,2,13,09,2,3,784,1568,224,212,209,0,361,0,357,0,361
2023,2,13,11,2,3,896,1400,424,426,424,0,848,0,852,0,848
2023,2,13,12,2,3,2520,4032,525,528,525,0,1050,0,1056,0,1050
2023,2,13,71,2,3,9117,13244,1235,1053,986,0,1804,0,1714,0,1626
2023,2,13,72,2,3,2226,4410,516,449,461,0,963,0,855,0,870
2023,2,13,73,2,3,840,1232,0,0,0,0,0,0,0,0,0
2023,2,13,74,2,3,2100,2940,54,54,54,0,114,0,114,0,114
2023,2,13,75,2,3,7075,13963,1489,1567,1538,0,3051,0,3212,0,3149
2023,2,13,77,2,3,840,1372,19,19,19,0,38,0,38,0,38
2023,2,13,02,2,4,1288,2352,149,147,149,0,289,0,285,0,289
2023,2,13,03,2,4,1260,1540,3,3,3,0,6,0,6,0,6
2023,2,13,08,2,4,1204,1204,45,45,45,0,90,0,90,0,90
2023,2,13,11,2,4,2632,4284,433,330,321,0,916,0,655,0,636
2023,2,13,12,2,4,1204,2296,194,201,194,0,432,0,402,0,386
2023,2,13,71,2,4,2828,4760,533,469,471,0,827,0,758,0,765
2023,2,13,76,2,4,2688,5236,569,586,569,0,1122,0,1156,0,1122
2023,2,13,77,2,4,1176,1736,301,306,301,0,602,0,612,0,602
2023,2,14,03,1,1,1008,1736,416,415,416,0,832,0,830,0,832
2023,2,14,07,1,1,1680,2408,397,401,397,0,794,0,802,0,794
2023,2,14,08,1,1,703,532,208,195,195,0,416,0,390,0,390
2023,2,14,71,1,1,17564,21728,3515,3010,3006,0,7602,0,5902,0,5847
2023,2,14,05,1,2,3052,4844,230,181,182,0,387,0,294,0,294
2023,2,14,08,1,2,2492,4144,156,105,99,0,366,0,210,0,192
2023,2,14,09,1,2,8400,14168,3453,2711,2675,0,7018,0,5422,0,5350
2023,2,14,10,1,2,2800,3248,420,414,420,0,840,0,828,0,840
2023,2,14,71,1,2,41427,51495,13194,12561,12524,38,25095,38,22299,38,22152
2023,2,14,73,1,2,4732,7812,1149,992,996,0,1149,0,992,0,996
2023,2,14,04,1,3,3024,4480,2631,629,616,1571,874,242,551,231,537
2023,2,14,06,1,3,644,980,318,327,318,0,636,0,654,0,636
2023,2,14,07,1,3,2516,3640,199,190,199,0,398,0,380,0,398
2023,2,14,08,1,3,4228,5292,1592,1402,1399,0,2764,0,2333,0,2305
2023,2,14,10,1,3,3052,4732,1319,851,816,0,1992,0,1528,0,1470
2023,2,14,71,1,3,82722,117238,36314,33649,33868,298,70219,224,65107,212,65349
2023,2,14,73,1,3,9856,13216,5427,3094,3132,546,8060,290,4708,296,4704
2023,2,14,71,1,4,42802,66387,13713,12279,12247,74,27356,53,24486,52,24392
2023,2,14,73,1,4,6104,9912,2890,1916,1944,536,4926,168,3514,136,3618
2023,2,14,06,1,5,6076,8176,1529,1120,1115,0,3058,0,2240,0,2230
2023,2,14,71,1,5,5628,7308,2481,1699,1737,161,4782,52,3268,59,3296
2023,2,14,01,2,1,896,1792,360,360,360,0,716,0,724,0,716
2023,2,14,05,2,1,336,630,101,101,101,0,158,0,158,0,157
2023,2,14,06,2,1,140,280,59,19,19,0,118,0,38,0,38
2023,2,14,07,2,1,672,924,288,279,288,0,576,0,558,0,576
